hall_id,result_date,avg_diff,avg_games,source_name
fukutoshin_maruhan_ikebukuro_sb,2025-12-30,232,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2025-12-31,277,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-01,-87,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-02,192,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-03,210,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-04,-205,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-05,-142,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-06,181,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-07,185,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-08,133,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-09,167,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-10,206,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-11,-121,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-12,64,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-13,70,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-14,-114,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-15,172,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-16,-120,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-17,569,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-18,251,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-19,400,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-20,398,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-21,796,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-22,174,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-23,111,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-24,46,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-25,-115,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-26,76,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-27,210,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-28,488,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-29,250,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-30,-333,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-01-31,412,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-01,-134,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-02,180,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-03,-127,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-04,37,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-05,-73,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-06,198,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-07,500,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-08,181,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-09,42,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-10,133,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-11,-101,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-12,-39,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-13,-102,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-14,-80,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-15,349,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-16,7,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-17,-123,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-18,-91,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-19,-46,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-20,118,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-21,346,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-22,429,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-23,156,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-24,-134,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-25,441,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-26,531,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-27,-223,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-02-28,102,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-01,126,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-02,193,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-03,283,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-04,250,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-05,167,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-06,39,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-07,194,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-08,104,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-09,16,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-10,184,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-11,-298,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-12,227,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-13,-63,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-14,-300,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-15,-126,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-16,-112,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-17,369,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-18,-4,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-19,90,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-20,-221,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-21,882,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-22,-70,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-23,73,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-24,54,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-25,-2,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-26,153,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-27,-93,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-28,172,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-29,185,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-30,113,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-03-31,768,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-01,344,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-02,313,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-03,-389,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-04,-16,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-05,-91,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-06,18,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-07,47,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-08,11,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-09,318,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-10,-57,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-11,348,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-12,138,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-13,-172,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-14,39,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-15,35,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-16,89,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-17,-12,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-18,-28,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-19,-51,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-20,-164,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-21,747,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-22,-7,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-23,215,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-24,466,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-25,-15,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-26,775,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-27,187,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-28,277,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-29,277,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-04-30,27,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-01,326,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-02,55,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-03,-439,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-04,-45,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-05,46,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-06,26,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-07,27,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-08,80,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-09,8,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-10,35,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-11,59,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-12,5,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-13,-276,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-14,337,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-15,344,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-16,273,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-17,270,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-18,40,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-19,59,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-20,-87,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-21,740,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-22,167,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-23,-46,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-24,89,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-25,39,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-26,729,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-27,364,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-28,135,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-29,-109,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-30,-250,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-05-31,288,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-01,163,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-02,79,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-03,-82,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-04,43,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-05,222,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-06,91,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-07,323,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-08,-150,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-09,325,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-10,59,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-11,115,,slorepo
fukutoshin_maruhan_ikebukuro_sb,2026-06-12,112,,slorepo
